% Model:              PINN对比模型.mph
% Version:            COMSOL 6.0.0.318
% Date:               Mar 11 2026, 16:01
% Dimension:          3
% Nodes:              9008
% Expressions:        1
% Description:        
% Length unit:        null
% x,y,z,Jsolid @ t=2.592E5
-0.019766258606537607,-0.0022865802289568585,-0.006666666666666662,1.0025593244976503
-0.018854337096130807,-8.980283477933274E-4,-0.007777777777777776,0.8331779304627873
-0.01895953475717268,1.878608039930716E-4,-0.007777777777777776,0.8410033822686239
-0.019941215415515336,-0.001149221197380025,-0.007777777777777778,1.029593510211629
-0.020000000000000004,-1.738814484103483E-18,-0.007777777777777777,1.0238441773225693
-0.01891066407273291,0.002144025811983727,-0.007777777777777776,0.8493407529995158
-0.018627759680179698,0.0030471580011657996,-0.007777777777777776,0.8445479293794543
-0.01976625860653761,0.0022865802289568304,-0.007777777777777778,1.015149334697664
-0.019479152728976462,0.0034009509759301035,-0.007777777777777777,1.0216563213799774
-0.018995204946397372,0.0012091978220317246,-0.007777777777777776,0.8427658236409996
-0.019941215415515336,0.0011492211973800274,-0.007777777777777778,1.0157290562344428
-0.018216224993822527,0.003997446537591736,-0.009999999999999998,0.6952932393480102
-0.018216224993822527,0.003997446537591736,-0.008888888888888887,0.8461035009696152
-0.019086089589265557,0.00448253700035147,-0.009999999999999998,0.0760615729497051
-0.019086090705570952,0.004482537466438953,-0.008888888888888887,1.0495811664113917
-0.014638238756651281,-0.002729320745229001,-0.009999999999999998,0.7279213334622539
-0.014638238756651281,-0.002729320745229001,-0.008888888888888887,0.7830223753612169
-0.01643464681459057,-0.0019879078288698813,-0.009999999999999998,0.7083699012505409
-0.01643464681459057,-0.0019879078288698813,-0.008888888888888887,0.7773390431913757
-0.018003855710393733,4.431119732933672E-4,-0.009999999999999998,0.7428643693654944
-0.018003855710393733,4.431119732933674E-4,-0.008888888888888887,0.769759811025509
-0.017793413073912193,-6.262939841590179E-4,-0.009999999999999998,0.7491531374028773
-0.017793413073912193,-6.262939841590178E-4,-0.008888888888888887,0.769550312244194
-0.018308846950704546,0.0020417698253162625,-0.009999999999999998,0.7655781566162873
-0.01830884695070455,0.002041769825316263,-0.008888888888888887,0.7567588147071729
-0.01802958762581887,0.0014166329701712681,-0.009999999999999998,0.7567641205792435
-0.01802958762581887,0.0014166329701712685,-0.008888888888888887,0.7589686113837792
-0.0179020532324535,0.002612983063016097,-0.009999999999999998,0.7557082635548023
-0.0179020532324535,0.0026129830630160973,-0.008888888888888887,0.763011924698511
-0.015353154645921777,-0.008506230994570384,-0.0022222222222222205,0.827939376143188
